modulo,columna,dtype,nunique,pct_nulos_antes,pct_nulos_despues,pct_centinela,n_centinela_muestra
modulo03_educacion,D311D2$6,str,1,0.0,0.0,0.0,0
modulo03_educacion,D311D3$6,str,1,0.0,0.0,0.0,0
modulo03_educacion,D311D4$6,str,1,0.0,0.0,0.0,0
modulo03_educacion,D311D5$6,str,15,0.0,0.0,0.0,0
modulo03_educacion,D311D6$6,str,1,0.0,0.0,0.0,0
modulo03_educacion,D311D7$6,str,1,0.0,0.0,0.0,0
modulo03_educacion,D311D$6,str,15,0.0,0.0,0.0,0
modulo03_educacion,D311B$7,str,631,0.0,0.0,0.0,0
modulo03_educacion,D311D2$7,str,2,0.0,0.0,0.0,0
modulo03_educacion,D311D3$7,str,2,0.0,0.0,0.0,0
modulo03_educacion,D311D4$7,str,23,0.0,0.0,0.0,0
modulo03_educacion,D311D5$7,str,143,0.0,0.0,0.0,0
modulo03_educacion,D311D6$7,str,9,0.0,0.0,0.0,0
modulo03_educacion,D311D7$7,str,4,0.0,0.0,0.0,0
modulo03_educacion,D311D$7,str,157,0.0,0.0,0.0,0
modulo03_educacion,D3121B,str,283,0.0,0.0,0.0,0
modulo03_educacion,D3121C2,str,1,0.0,0.0,0.0,0
modulo03_educacion,D3121C3,str,1,0.0,0.0,0.0,0
modulo03_educacion,D3121C4,str,46,0.0,0.0,0.0,0
modulo03_educacion,D3121C5,str,6,0.0,0.0,0.0,0
modulo03_educacion,D3121C6,str,2,0.0,0.0,0.0,0
modulo03_educacion,D3121C,str,52,0.0,0.0,0.0,0
modulo03_educacion,D3122B,str,12,0.0,0.0,0.0,0
modulo03_educacion,D3122C2,str,1,0.0,0.0,0.0,0
modulo03_educacion,D3122C3,str,1,0.0,0.0,0.0,0
modulo03_educacion,D3122C4,str,2,0.0,0.0,0.0,0
modulo03_educacion,D3122C5,str,1,0.0,0.0,0.0,0
modulo03_educacion,D3122C6,str,1,0.0,0.0,0.0,0
modulo03_educacion,D3122C,str,2,0.0,0.0,0.0,0
modulo03_educacion,D315A,str,7,0.0,0.0,0.0,0
modulo03_educacion,D315B2,str,1,0.0,0.0,0.0,0
modulo03_educacion,D315B3,str,1,0.0,0.0,0.0,0
modulo03_educacion,D315B4,str,2,0.0,0.0,0.0,0
modulo03_educacion,D315B5,str,1,0.0,0.0,0.0,0
modulo03_educacion,D315B6,str,1,0.0,0.0,0.0,0
modulo03_educacion,D315B,str,2,0.0,0.0,0.0,0
modulo03_educacion,I311B$1,str,306,0.0,0.0,0.0,0
modulo03_educacion,I311B$2,str,227,0.0,0.0,0.0,0
modulo03_educacion,I311B$4,str,396,0.0,0.0,0.0,0
modulo03_educacion,I311B$6,str,112,0.0,0.0,0.0,0
modulo03_educacion,I311B$3,str,72,0.0,0.0,0.0,0
modulo03_educacion,I311B$5,str,325,0.0,0.0,0.0,0
modulo03_educacion,I311B$7,str,633,0.0,0.0,0.0,0
modulo03_educacion,I311D2$1,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D3$1,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D4$1,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D5$1,str,60,0.0,0.0,0.0,0
modulo03_educacion,I311D6$1,str,3,0.0,0.0,0.0,0
modulo03_educacion,I311D7$1,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D2$2,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D3$2,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D4$2,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D5$2,str,62,0.0,0.0,0.0,0
modulo03_educacion,I311D6$2,str,2,0.0,0.0,0.0,0
modulo03_educacion,I311D7$2,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D2$4,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D3$4,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D4$4,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D5$4,str,92,0.0,0.0,0.0,0
modulo03_educacion,I311D6$4,str,185,0.0,0.0,0.0,0
modulo03_educacion,I311D7$4,str,2,0.0,0.0,0.0,0
modulo03_educacion,I311D2$6,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D3$6,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D4$6,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D5$6,str,15,0.0,0.0,0.0,0
modulo03_educacion,I311D6$6,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D7$6,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D2$3,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D3$3,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D4$3,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D5$3,str,2,0.0,0.0,0.0,0
modulo03_educacion,I311D6$3,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D7$3,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D2$5,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D3$5,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D4$5,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D5$5,str,42,0.0,0.0,0.0,0
modulo03_educacion,I311D6$5,str,5,0.0,0.0,0.0,0
modulo03_educacion,I311D7$5,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D2$7,str,2,0.0,0.0,0.0,0
modulo03_educacion,I311D3$7,str,2,0.0,0.0,0.0,0
modulo03_educacion,I311D4$7,str,23,0.0,0.0,0.0,0
modulo03_educacion,I311D5$7,str,145,0.0,0.0,0.0,0
modulo03_educacion,I311D6$7,str,9,0.0,0.0,0.0,0
modulo03_educacion,I311D7$7,str,4,0.0,0.0,0.0,0
modulo03_educacion,I3121B,str,286,0.0,0.0,0.0,0
modulo03_educacion,I3122B,str,12,0.0,0.0,0.0,0
modulo03_educacion,I3121C2,str,1,0.0,0.0,0.0,0
modulo03_educacion,I3121C3,str,1,0.0,0.0,0.0,0
modulo03_educacion,I3121C4,str,46,0.0,0.0,0.0,0
modulo03_educacion,I3121C5,str,6,0.0,0.0,0.0,0
modulo03_educacion,I3121C6,str,2,0.0,0.0,0.0,0
modulo03_educacion,I3122C2,str,1,0.0,0.0,0.0,0
modulo03_educacion,I3122C3,str,1,0.0,0.0,0.0,0
modulo03_educacion,I3122C4,str,2,0.0,0.0,0.0,0
modulo03_educacion,I3122C5,str,1,0.0,0.0,0.0,0
modulo03_educacion,I3122C6,str,1,0.0,0.0,0.0,0
modulo03_educacion,I315A,str,7,0.0,0.0,0.0,0
modulo03_educacion,I315B2,str,1,0.0,0.0,0.0,0
modulo03_educacion,I315B3,str,1,0.0,0.0,0.0,0
modulo03_educacion,I315B4,str,2,0.0,0.0,0.0,0
modulo03_educacion,I315B5,str,1,0.0,0.0,0.0,0
modulo03_educacion,I315B6,str,1,0.0,0.0,0.0,0
modulo03_educacion,I311D$1,str,61,0.0,0.0,0.0,0
modulo03_educacion,I311D$2,str,62,0.0,0.0,0.0,0
modulo03_educacion,I311D$3,str,2,0.0,0.0,0.0,0
modulo03_educacion,I311D$4,str,233,0.0,0.0,0.0,0
modulo03_educacion,I311D$5,str,46,0.0,0.0,0.0,0
modulo03_educacion,I311D$6,str,15,0.0,0.0,0.0,0
modulo03_educacion,I311D$7,str,159,0.0,0.0,0.0,0
modulo03_educacion,I3121C,str,52,0.0,0.0,0.0,0
modulo03_educacion,I3122C,str,2,0.0,0.0,0.0,0
modulo03_educacion,I315B,str,2,0.0,0.0,0.0,0
modulo03_educacion,FACTOR07,str,109,0.0,0.0,0.0,0
modulo03_educacion,FACTORA07,str,2232,0.0,0.0,0.0,0
modulo03_educacion,NCONGLOME,int64,258,0.0,0.0,0.0,0
modulo03_educacion,SUB_CONGLOME,int64,4,0.0,0.0,0.0,0
modulo05_empleo,AÑO,int64,1,0.0,0.0,0.0,0
modulo05_empleo,MES,int64,1,0.0,0.0,0.0,0
modulo05_empleo,CONGLOME,int64,321,0.0,0.0,0.0,0
modulo05_empleo,VIVIENDA,int64,281,0.0,0.0,0.0,0
modulo05_empleo,HOGAR,int64,6,0.0,0.0,0.0,0
modulo05_empleo,CODPERSO,int64,11,0.0,0.0,0.0,0
modulo05_empleo,UBIGEO,int64,226,0.0,0.0,0.0,0
modulo05_empleo,DOMINIO,int64,8,0.0,0.0,0.0,0
modulo05_empleo,ESTRATO,int64,8,0.0,0.0,0.0,0
modulo05_empleo,CODINFOR,int64,12,0.0,0.0,0.0,0
modulo05_empleo,P500A,int64,20,0.0,0.0,0.0,0
modulo05_empleo,P500B,int64,11,0.0,0.0,0.0,0
modulo05_empleo,P500B1,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P500C,int64,19,0.0,0.0,0.0,0
modulo05_empleo,P500D,int64,10,0.0,0.0,0.0,0
modulo05_empleo,P500D1,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P500N,int64,11,0.0,0.0,0.0,0
modulo05_empleo,P500I,int64,12,0.0,0.0,0.0,0
modulo05_empleo,P501,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P502,str,4,0.0,0.0,0.0,0
modulo05_empleo,P503,str,4,0.0,0.0,0.0,0
modulo05_empleo,P504,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5041,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5042,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5043,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5044,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5045,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5046,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5047,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5048,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5049,str,2,0.0,0.0,0.0,0
modulo05_empleo,P50410,str,3,0.0,0.0,0.0,0
modulo05_empleo,P50411,str,3,0.0,0.0,0.0,0
modulo05_empleo,P505,str,186,0.0,0.0,0.0,0
modulo05_empleo,P505R4,str,235,0.0,0.0,0.0,0
modulo05_empleo,P505B,str,2,0.0,0.0,0.0,0
modulo05_empleo,P506,str,166,0.0,0.0,0.0,0
modulo05_empleo,P506R4,str,213,0.0,0.0,0.0,0
modulo05_empleo,P507,str,8,0.0,0.0,0.0,0
modulo05_empleo,P508,str,3,0.0,0.0,0.0,0
modulo05_empleo,P509,str,3,0.0,0.0,0.0,0
modulo05_empleo,P510,str,6,0.0,0.0,0.0,0
modulo05_empleo,P510A1,str,4,0.0,0.0,0.0,0
modulo05_empleo,P510B,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5111,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5112,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5113,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5114,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5115,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5116,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5117,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5118,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5119,str,3,0.0,0.0,0.0,0
modulo05_empleo,P51110,str,3,0.0,0.0,0.0,0
modulo05_empleo,P51111,str,3,0.0,0.0,0.0,0
modulo05_empleo,P51112,str,3,0.0,0.0,0.0,0
modulo05_empleo,P511A,str,7,0.0,0.0,0.0,0
modulo05_empleo,P512A,str,6,0.0,0.0,0.0,0
modulo05_empleo,P512B,str,81,0.0,0.0,0.0,0
modulo05_empleo,P513,str,2,0.0,0.0,0.0,0
modulo05_empleo,P513A,str,21,0.0,0.0,0.0,0
modulo05_empleo,P513B,str,21,0.0,0.0,0.0,0
modulo05_empleo,P513C,str,21,0.0,0.0,0.0,0
modulo05_empleo,P513D,str,20,0.0,0.0,0.0,0
modulo05_empleo,P513E,str,20,0.0,0.0,0.0,0
modulo05_empleo,P513F,str,20,0.0,0.0,0.0,0
modulo05_empleo,P513G,str,20,0.0,0.0,0.0,0
modulo05_empleo,P513T,str,97,0.0,0.0,0.0,0
modulo05_empleo,P513A1,str,64,0.0,0.0,0.0,0
modulo05_empleo,P513A2,str,14,0.0,0.0,0.0,0
modulo05_empleo,P514,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5151,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5152,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5153,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5154,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5155,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5156,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5157,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5158,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5159,str,3,0.0,0.0,0.0,0
modulo05_empleo,P51510,str,3,0.0,0.0,0.0,0
modulo05_empleo,P51511,str,3,0.0,0.0,0.0,0
modulo05_empleo,P516,str,78,0.0,0.0,0.0,0
modulo05_empleo,P516R4,str,102,0.0,0.0,0.0,0
modulo05_empleo,P517,str,8,0.0,0.0,0.0,0
modulo05_empleo,P517A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P517B1,str,4,0.0,0.0,0.0,0
modulo05_empleo,P517C,str,3,0.0,0.0,0.0,0
modulo05_empleo,P517D1,str,5,0.0,0.0,0.0,0
modulo05_empleo,P517D2,str,21,0.0,0.0,0.0,0
modulo05_empleo,P518,str,51,0.0,0.0,0.0,0
modulo05_empleo,P519,str,3,0.0,0.0,0.0,0
modulo05_empleo,P520,str,60,0.0,0.0,0.0,0
modulo05_empleo,P520A,str,10,0.0,0.0,0.0,0
modulo05_empleo,P521,str,3,0.0,0.0,0.0,0
modulo05_empleo,P521A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P521B,str,1,0.0,0.0,0.0,0
modulo05_empleo,P521B1,str,1,0.0,0.0,0.0,0
modulo05_empleo,P521C,str,3,0.0,0.0,0.0,0
modulo05_empleo,P521D,str,7,0.0,0.0,0.0,0
modulo05_empleo,P523,str,5,0.0,0.0,0.0,0
modulo05_empleo,P524A1,str,318,0.0,0.0,0.0,0
modulo05_empleo,P524A2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P524B1,str,202,0.0,0.0,0.0,0
modulo05_empleo,P524B2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P524C1,str,62,0.0,0.0,0.0,0
modulo05_empleo,P524C2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P524D1,str,61,0.0,0.0,0.0,0
modulo05_empleo,P524D2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P524E1,str,476,0.0,0.0,0.0,0
modulo05_empleo,P524E2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P528,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5291A,str,6,0.0,0.0,0.0,0
modulo05_empleo,P5291B,str,99,0.0,0.0,0.0,0
modulo05_empleo,P5291C,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5292A,str,7,0.0,0.0,0.0,0
modulo05_empleo,P5292B,str,27,0.0,0.0,0.0,0
modulo05_empleo,P5292C,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5293A,str,7,0.0,0.0,0.0,0
modulo05_empleo,P5293B,str,39,0.0,0.0,0.0,0
modulo05_empleo,P5293C,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5294A,str,4,0.0,0.0,0.0,0
modulo05_empleo,P5294B,str,20,0.0,0.0,0.0,0
modulo05_empleo,P5294C,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5295A,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5295B,str,1,0.0,0.0,0.0,0
modulo05_empleo,P5295C,str,1,0.0,0.0,0.0,0
modulo05_empleo,P5296A,str,6,0.0,0.0,0.0,0
modulo05_empleo,P5296B,str,11,0.0,0.0,0.0,0
modulo05_empleo,P5296C,str,2,0.0,0.0,0.0,0
modulo05_empleo,P529T,str,142,0.0,0.0,0.0,0
modulo05_empleo,P5297A,str,2,0.0,0.0,0.0,0
modulo05_empleo,P530A,str,798,0.0,0.0,0.0,0
modulo05_empleo,P530B,str,3,0.0,0.0,0.0,0
modulo05_empleo,P535,str,4,0.0,0.0,0.0,0
modulo05_empleo,P536,str,384,0.0,0.0,0.0,0
modulo05_empleo,P5371,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5372,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5373,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5374,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5375,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5376,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5377,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5378,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5379,str,2,0.0,0.0,0.0,0
modulo05_empleo,P53710,str,3,0.0,0.0,0.0,0
modulo05_empleo,P53711,str,2,0.0,0.0,0.0,0
modulo05_empleo,P53712,str,3,0.0,0.0,0.0,0
modulo05_empleo,P538A1,str,64,0.0,0.0,0.0,0
modulo05_empleo,P538A2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P538B1,str,7,0.0,0.0,0.0,0
modulo05_empleo,P538B2,str,2,0.0,0.0,0.0,0
modulo05_empleo,P538C1,str,2,0.0,0.0,0.0,0
modulo05_empleo,P538C2,str,2,0.0,0.0,0.0,0
modulo05_empleo,P538D1,str,2,0.0,0.0,0.0,0
modulo05_empleo,P538D2,str,2,0.0,0.0,0.0,0
modulo05_empleo,P538E1,str,62,0.0,0.0,0.0,0
modulo05_empleo,P538E2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P539,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5401A,str,6,0.0,0.0,0.0,0
modulo05_empleo,P5401B,str,33,0.0,0.0,0.0,0
modulo05_empleo,P5401C,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5402A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5402B,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5402C,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5403A,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5403B,str,1,0.0,0.0,0.0,0
modulo05_empleo,P5403C,str,1,0.0,0.0,0.0,0
modulo05_empleo,P5404A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5404B,str,4,0.0,0.0,0.0,0
modulo05_empleo,P5404C,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5405A,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5405B,str,1,0.0,0.0,0.0,0
modulo05_empleo,P5405C,str,1,0.0,0.0,0.0,0
modulo05_empleo,P5406A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5406B,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5406C,str,2,0.0,0.0,0.0,0
modulo05_empleo,P540T,str,36,0.0,0.0,0.0,0
modulo05_empleo,P5407A,str,2,0.0,0.0,0.0,0
modulo05_empleo,P541A,str,204,0.0,0.0,0.0,0
modulo05_empleo,P541B,str,3,0.0,0.0,0.0,0
modulo05_empleo,P542,str,4,0.0,0.0,0.0,0
modulo05_empleo,P543,str,113,0.0,0.0,0.0,0
modulo05_empleo,P5441A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5441B,str,124,0.0,0.0,0.0,0
modulo05_empleo,P5442A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5442B,str,125,0.0,0.0,0.0,0
modulo05_empleo,P5443A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5443B,str,22,0.0,0.0,0.0,0
modulo05_empleo,P5444A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5444B,str,26,0.0,0.0,0.0,0
modulo05_empleo,P5445A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5445B,str,40,0.0,0.0,0.0,0
modulo05_empleo,P5446A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5446B,str,6,0.0,0.0,0.0,0
modulo05_empleo,P5447A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5447B,str,96,0.0,0.0,0.0,0
modulo05_empleo,P5448A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5448B,str,9,0.0,0.0,0.0,0
modulo05_empleo,P544T,str,201,0.0,0.0,0.0,0
modulo05_empleo,P545,str,3,0.0,0.0,0.0,0
modulo05_empleo,P546,str,7,0.0,0.0,0.0,0
modulo05_empleo,P547,str,3,0.0,0.0,0.0,0
modulo05_empleo,P548,str,3,0.0,0.0,0.0,0
modulo05_empleo,P549,str,12,0.0,0.0,0.0,0
modulo05_empleo,P550_1,str,3,0.0,0.0,0.0,0
modulo05_empleo,P550_2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P550_3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P550_4,str,3,0.0,0.0,0.0,0
modulo05_empleo,P550_5,str,3,0.0,0.0,0.0,0
modulo05_empleo,P550_6,str,3,0.0,0.0,0.0,0
modulo05_empleo,P550_7,str,3,0.0,0.0,0.0,0
modulo05_empleo,P550_GI,str,6,0.0,0.0,0.0,0
modulo05_empleo,P551,str,9,0.0,0.0,0.0,0
modulo05_empleo,P552,str,3,0.0,0.0,0.0,0
modulo05_empleo,P554,str,128,0.0,0.0,0.0,0
modulo05_empleo,P554R4,str,163,0.0,0.0,0.0,0
modulo05_empleo,P555,str,8,0.0,0.0,0.0,0
modulo05_empleo,P5561A,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P5561B,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P5561C,int64,7,0.0,0.0,0.0,0
modulo05_empleo,P5561D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P5561E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P5562A,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P5562B,int64,9,0.0,0.0,0.0,0
modulo05_empleo,P5562C,int64,32,0.0,0.04,0.04,2
modulo05_empleo,P5562D,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P5562E,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P5563A,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P5563B,int64,9,0.0,0.0,0.0,0
modulo05_empleo,P5563C,int64,34,0.0,0.0,0.0,0
modulo05_empleo,P5563C1,int64,20,0.0,0.0,0.0,0
modulo05_empleo,P5563D,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P5563E,int64,12,0.0,0.0,0.0,0
modulo05_empleo,P5563F,int64,5,0.0,0.0,0.0,0
modulo05_empleo,P5563G,int64,5,0.0,0.0,0.0,0
modulo05_empleo,P5564A,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P5564B,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P5564C,int64,81,0.0,0.02,0.02,1
modulo05_empleo,P5564D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P5564E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P5565A,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P5565B,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P5565C,int64,38,0.0,0.0,0.0,0
modulo05_empleo,P5565D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P5565E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P5566A,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P5566B,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P5566C,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P5566D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P5566E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P5567A,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P5567B,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P5567C,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P5567D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P5567E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P5568A,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P5568B,int64,5,0.0,0.0,0.0,0
modulo05_empleo,P5568C,int64,18,0.0,0.0,0.0,0
modulo05_empleo,P5568D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P5568E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P5569A,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P5569B,int64,5,0.0,0.0,0.0,0
modulo05_empleo,P5569C,str,51,0.0,0.0,0.0,0
modulo05_empleo,P5569D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P5569E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55610A,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P55610B,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P55610C,int64,5,0.0,0.0,0.0,0
modulo05_empleo,P55610D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55610E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55611A,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P55611B,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P55611C,int64,4,0.0,0.0,0.0,0
modulo05_empleo,P55611D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55611E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55612A,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P55612B,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P55612C,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P55612D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55612E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55613A,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P55613B,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P55613C,int64,6,0.0,0.0,0.0,0
modulo05_empleo,P55613D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55613E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55614A,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P55614B,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P55614C,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P55614D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55614E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55620A,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P55620B,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55620C,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55620D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55620E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55621A,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P55621B,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55621C,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55621D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55621E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55622A,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P55622B,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55622C,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55622D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55622E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55623A,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P55623B,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P55623C,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P55623D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55623E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55627A,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P55627B,int64,3,0.0,0.0,0.0,0
modulo05_empleo,P55627C,int64,4,0.0,0.0,0.0,0
